detector,group,condition,camouflage,gamma,seed,n_nodes,auc,ap
DOMINANT,indirect,B,global,0.0,2,1000,0.9999157894736842,0.9985185185185184
DOMINANT,indirect,B,global,0.0,3,1000,0.9998526315789472,0.9975438596491228
DOMINANT,indirect,B,global,0.0,4,1000,1.0,1.0
DOMINANT,indirect,B,global,0.1,0,1000,0.9996842105263156,0.9948840086606868
DOMINANT,indirect,B,global,0.1,1,1000,0.9999157894736842,0.9985185185185184
DOMINANT,indirect,B,global,0.1,2,1000,0.999621052631579,0.9947058823529412
DOMINANT,indirect,B,global,0.1,3,1000,0.9997894736842105,0.9966666666666668
DOMINANT,indirect,B,global,0.1,4,1000,0.999621052631579,0.9923714379556464
DOMINANT,indirect,B,global,0.2,0,1000,0.9994947368421052,0.991240867077366
DOMINANT,indirect,B,global,0.2,1,1000,0.9996,0.9929612674425304
DOMINANT,indirect,B,global,0.2,2,1000,0.9982105263157895,0.9844342768553964
DOMINANT,indirect,B,global,0.2,3,1000,0.9989263157894736,0.9852940682508052
DOMINANT,indirect,B,global,0.2,4,1000,0.9969052631578948,0.9472539321677048
DOMINANT,indirect,B,global,0.3,0,1000,0.9969052631578948,0.9540130914125772
DOMINANT,indirect,B,global,0.3,1,1000,0.990442105263158,0.8614691311462237
DOMINANT,indirect,B,global,0.3,2,1000,0.9890315789473684,0.9000233173118318
DOMINANT,indirect,B,global,0.3,3,1000,0.9939789473684212,0.9147070491899962
DOMINANT,indirect,B,global,0.3,4,1000,0.988042105263158,0.8071450500754517
DOMINANT,indirect,B,global,0.4,0,1000,0.9885052631578948,0.8396987667115873
DOMINANT,indirect,B,global,0.4,1,1000,0.9719157894736842,0.668536991976049
DOMINANT,indirect,B,global,0.4,2,1000,0.934757894736842,0.4156920033379056
DOMINANT,indirect,B,global,0.4,3,1000,0.982,0.7775419785798025
DOMINANT,indirect,B,global,0.4,4,1000,0.9606736842105263,0.5596714414511917
DOMINANT,indirect,B,global,0.5,0,1000,0.9480631578947368,0.4323739657697892
DOMINANT,indirect,B,global,0.5,1,1000,0.9282526315789474,0.4003303622367152
DOMINANT,indirect,B,global,0.5,2,1000,0.9239052631578948,0.3260278697406737
DOMINANT,indirect,B,global,0.5,3,1000,0.9144842105263158,0.2973871885557209
DOMINANT,indirect,B,global,0.5,4,1000,0.9083368421052632,0.2911018612687339
DOMINANT,indirect,B,global,0.6,0,1000,0.7733263157894736,0.1055757275800265
DOMINANT,indirect,B,global,0.6,1,1000,0.7965263157894736,0.1212628563931523
DOMINANT,indirect,B,global,0.6,2,1000,0.7175789473684211,0.082990067377046
DOMINANT,indirect,B,global,0.6,3,1000,0.669136842105263,0.0688042172902227
DOMINANT,indirect,B,global,0.6,4,1000,0.7526526315789474,0.0967102596361346
DOMINANT,indirect,B,global,0.7,0,1000,0.6210736842105262,0.0605041526589483
DOMINANT,indirect,B,global,0.7,1,1000,0.5658947368421052,0.0529280961338174
DOMINANT,indirect,B,global,0.7,2,1000,0.5146736842105264,0.0473026387330729
DOMINANT,indirect,B,global,0.7,3,1000,0.5903368421052632,0.0555047247333532
DOMINANT,indirect,B,global,0.7,4,1000,0.5170315789473684,0.0477064908858384
DOMINANT,indirect,B,global,0.8,0,1000,0.4745052631578947,0.0439993439244068
DOMINANT,indirect,B,global,0.8,1,1000,0.2044631578947368,0.0302572859478467
DOMINANT,indirect,B,global,0.8,2,1000,0.2455578947368421,0.0319420694591533
DOMINANT,indirect,B,global,0.8,3,1000,0.1818315789473684,0.0300021962365031
DOMINANT,indirect,B,global,0.8,4,1000,0.3723789473684211,0.0372093528086366
DOMINANT,indirect,B,global,0.9,0,1000,0.2582947368421052,0.0320406013534784
DOMINANT,indirect,B,global,0.9,1,1000,0.2935052631578947,0.0332254312463105
DOMINANT,indirect,B,global,0.9,2,1000,0.2376,0.0314933134221147
DOMINANT,indirect,B,global,0.9,3,1000,0.1864421052631579,0.0300717167634328
DOMINANT,indirect,B,global,0.9,4,1000,0.1417473684210526,0.0288129938118901
DOMINANT,indirect,B,global,1.0,0,1000,0.1377894736842105,0.0285677053249837
DOMINANT,indirect,B,global,1.0,1,1000,0.1659578947368421,0.029281604038347
DOMINANT,indirect,B,global,1.0,2,1000,0.1194526315789473,0.0280929314294059
DOMINANT,indirect,B,global,1.0,3,1000,0.145578947368421,0.028740053105173
DOMINANT,indirect,B,global,1.0,4,1000,0.1474105263157894,0.028796523294861
DONE,indirect,B,global,0.0,0,1000,1.0,1.0
DONE,indirect,B,global,0.0,1,1000,1.0,1.0
DONE,indirect,B,global,0.0,2,1000,1.0,1.0
DONE,indirect,B,global,0.0,3,1000,1.0,1.0
DONE,indirect,B,global,0.0,4,1000,1.0,1.0
DONE,indirect,B,global,0.1,0,1000,1.0,1.0
DONE,indirect,B,global,0.1,1,1000,1.0,1.0
DONE,indirect,B,global,0.1,2,1000,1.0,1.0
DONE,indirect,B,global,0.1,3,1000,1.0,1.0
DONE,indirect,B,global,0.1,4,1000,1.0,1.0
DONE,indirect,B,global,0.2,0,1000,0.999957894736842,0.9992078431372547
DONE,indirect,B,global,0.2,1,1000,1.0,1.0
DONE,indirect,B,global,0.2,2,1000,1.0,1.0
DONE,indirect,B,global,0.2,3,1000,1.0,1.0
DONE,indirect,B,global,0.2,4,1000,1.0,1.0
DONE,indirect,B,global,0.3,0,1000,1.0,1.0
DONE,indirect,B,global,0.3,1,1000,1.0,1.0
DONE,indirect,B,global,0.3,2,1000,1.0,1.0
DONE,indirect,B,global,0.3,3,1000,1.0,1.0
DONE,indirect,B,global,0.3,4,1000,1.0,1.0
DONE,indirect,B,global,0.4,0,1000,1.0,1.0
DONE,indirect,B,global,0.4,1,1000,1.0,1.0
DONE,indirect,B,global,0.4,2,1000,1.0,1.0
DONE,indirect,B,global,0.4,3,1000,1.0,1.0
DONE,indirect,B,global,0.4,4,1000,1.0,1.0
DONE,indirect,B,global,0.5,0,1000,1.0,1.0
DONE,indirect,B,global,0.5,1,1000,1.0,1.0
DONE,indirect,B,global,0.5,2,1000,1.0,1.0
DONE,indirect,B,global,0.5,3,1000,1.0,1.0
DONE,indirect,B,global,0.5,4,1000,1.0,1.0
DONE,indirect,B,global,0.6,0,1000,0.9992842105263158,0.9864979752306564
DONE,indirect,B,global,0.6,1,1000,1.0,1.0
DONE,indirect,B,global,0.6,2,1000,0.9998315789473684,0.9967827800727398
DONE,indirect,B,global,0.6,3,1000,1.0,1.0
DONE,indirect,B,global,0.6,4,1000,0.9998526315789472,0.9970782542372484
DONE,indirect,B,global,0.7,0,1000,1.0,1.0
DONE,indirect,B,global,0.7,1,1000,0.9998736842105262,0.997522698681693
DONE,indirect,B,global,0.7,2,1000,1.0,1.0
DONE,indirect,B,global,0.7,3,1000,1.0,1.0
DONE,indirect,B,global,0.7,4,1000,1.0,1.0
DONE,indirect,B,global,0.8,0,1000,1.0,1.0
DONE,indirect,B,global,0.8,1,1000,1.0,1.0
DONE,indirect,B,global,0.8,2,1000,1.0,1.0
DONE,indirect,B,global,0.8,3,1000,1.0,1.0
DONE,indirect,B,global,0.8,4,1000,0.999978947368421,0.9996078431372548
DONE,indirect,B,global,0.9,0,1000,1.0,1.0
DONE,indirect,B,global,0.9,1,1000,1.0,1.0
DONE,indirect,B,global,0.9,2,1000,0.9999578947368422,0.9992307692307691
DONE,indirect,B,global,0.9,3,1000,1.0,1.0
DONE,indirect,B,global,0.9,4,1000,1.0,1.0
DONE,indirect,B,global,1.0,0,1000,0.9999578947368422,0.9992307692307691
DONE,indirect,B,global,1.0,1,1000,1.0,1.0
DONE,indirect,B,global,1.0,2,1000,1.0,1.0
DONE,indirect,B,global,1.0,3,1000,0.999978947368421,0.9996078431372548
DONE,indirect,B,global,1.0,4,1000,1.0,1.0
GAE,direct,B,global,0.0,0,1000,1.0,1.0
GAE,direct,B,global,0.0,1,1000,1.0,1.0
GAE,direct,B,global,0.0,2,1000,1.0,1.0
GAE,direct,B,global,0.0,3,1000,1.0,1.0
GAE,direct,B,global,0.0,4,1000,1.0,1.0
GAE,direct,B,global,0.1,0,1000,1.0,1.0
GAE,direct,B,global,0.1,1,1000,1.0,1.0
GAE,direct,B,global,0.1,2,1000,1.0,1.0
GAE,direct,B,global,0.1,3,1000,1.0,1.0
GAE,direct,B,global,0.1,4,1000,1.0,1.0
GAE,direct,B,global,0.2,0,1000,1.0,1.0
GAE,direct,B,global,0.2,1,1000,1.0,1.0
GAE,direct,B,global,0.2,2,1000,1.0,1.0
GAE,direct,B,global,0.2,3,1000,1.0,1.0
GAE,direct,B,global,0.2,4,1000,1.0,1.0
GAE,direct,B,global,0.3,0,1000,1.0,1.0
GAE,direct,B,global,0.3,1,1000,1.0,1.0
GAE,direct,B,global,0.3,2,1000,1.0,1.0
GAE,direct,B,global,0.3,3,1000,1.0,1.0
GAE,direct,B,global,0.3,4,1000,1.0,1.0
GAE,direct,B,global,0.4,0,1000,1.0,1.0
GAE,direct,B,global,0.4,1,1000,1.0,1.0
GAE,direct,B,global,0.4,2,1000,1.0,1.0
GAE,direct,B,global,0.4,3,1000,1.0,1.0
GAE,direct,B,global,0.4,4,1000,1.0,1.0
GAE,direct,B,global,0.5,0,1000,1.0,1.0
GAE,direct,B,global,0.5,1,1000,1.0,1.0
GAE,direct,B,global,0.5,2,1000,1.0,1.0
GAE,direct,B,global,0.5,3,1000,1.0,1.0
GAE,direct,B,global,0.5,4,1000,1.0,1.0
GAE,direct,B,global,0.6,0,1000,1.0,1.0
GAE,direct,B,global,0.6,1,1000,1.0,1.0
GAE,direct,B,global,0.6,2,1000,1.0,1.0
GAE,direct,B,global,0.6,3,1000,1.0,1.0
GAE,direct,B,global,0.6,4,1000,1.0,1.0
GAE,direct,B,global,0.7,0,1000,1.0,1.0
GAE,direct,B,global,0.7,1,1000,1.0,1.0
GAE,direct,B,global,0.7,2,1000,1.0,1.0
GAE,direct,B,global,0.7,3,1000,1.0,1.0
GAE,direct,B,global,0.7,4,1000,1.0,1.0
GAE,direct,B,global,0.8,0,1000,1.0,1.0
GAE,direct,B,global,0.8,1,1000,1.0,1.0
GAE,direct,B,global,0.8,2,1000,1.0,1.0
GAE,direct,B,global,0.8,3,1000,1.0,1.0
GAE,direct,B,global,0.8,4,1000,1.0,1.0
GAE,direct,B,global,0.9,0,1000,1.0,1.0
GAE,direct,B,global,0.9,1,1000,1.0,1.0
GAE,direct,B,global,0.9,2,1000,1.0,1.0
GAE,direct,B,global,0.9,3,1000,1.0,1.0
GAE,direct,B,global,0.9,4,1000,1.0,1.0
GAE,direct,B,global,1.0,0,1000,1.0,1.0
GAE,direct,B,global,1.0,1,1000,1.0,1.0
GAE,direct,B,global,1.0,2,1000,1.0,1.0
GAE,direct,B,global,1.0,3,1000,1.0,1.0
GAE,direct,B,global,1.0,4,1000,1.0,1.0
GCAD,indirect,B,global,0.0,0,1000,0.8004421052631578,0.1906302052189554
GCAD,indirect,B,global,0.0,1,1000,0.7966105263157897,0.259876492539329
GCAD,indirect,B,global,0.0,2,1000,0.8254315789473683,0.2658689756085842
GCAD,indirect,B,global,0.0,3,1000,0.8239368421052632,0.2735803424433294
GCAD,indirect,B,global,0.0,4,1000,0.7033684210526315,0.1450822188143157
GCAD,indirect,B,global,0.1,0,1000,0.6191368421052632,0.0730885272312603
GCAD,indirect,B,global,0.1,1,1000,0.6146315789473684,0.0722411879275854
GCAD,indirect,B,global,0.1,2,1000,0.6027368421052631,0.0805312757172955
GCAD,indirect,B,global,0.1,3,1000,0.6346105263157894,0.0825429484635818
GCAD,indirect,B,global,0.1,4,1000,0.5264421052631579,0.0584277473478754
GCAD,indirect,B,global,0.2,0,1000,0.3686947368421052,0.0370550705373677
GCAD,indirect,B,global,0.2,1,1000,0.3600842105263158,0.0366303240218543
GCAD,indirect,B,global,0.2,2,1000,0.3622736842105263,0.0382066041289689
GCAD,indirect,B,global,0.2,3,1000,0.3641473684210526,0.0368029754108948
GCAD,indirect,B,global,0.2,4,1000,0.3177052631578947,0.0347838299142147
GCAD,indirect,B,global,0.3,0,1000,0.1427789473684211,0.028166648516447
GCAD,indirect,B,global,0.3,1,1000,0.1289052631578947,0.0277006615547951
GCAD,indirect,B,global,0.3,2,1000,0.1668421052631579,0.0285796421495611
GCAD,indirect,B,global,0.3,3,1000,0.1372631578947368,0.0279567615227748
GCAD,indirect,B,global,0.3,4,1000,0.1361684210526315,0.0276935907731592
GCAD,indirect,B,global,0.4,0,1000,0.0348210526315789,0.0262296588636692
GCAD,indirect,B,global,0.4,1,1000,0.0241473684210526,0.0261109864798547
GCAD,indirect,B,global,0.4,2,1000,0.0318105263157894,0.0261897667431775
GCAD,indirect,B,global,0.4,3,1000,0.0309263157894736,0.0262134004628342
GCAD,indirect,B,global,0.4,4,1000,0.0371578947368421,0.0261523449326557
GCAD,indirect,B,global,0.5,0,1000,0.0017473684210526,0.0259326858893962
GCAD,indirect,B,global,0.5,1,1000,0.0013052631578947,0.0259307222232906
GCAD,indirect,B,global,0.5,2,1000,0.0028210526315789,0.0259348807774732
GCAD,indirect,B,global,0.5,3,1000,0.0014315789473684,0.025931956180165
GCAD,indirect,B,global,0.5,4,1000,0.0038105263157894,0.0259347703629455
GCAD,indirect,B,global,0.6,0,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.6,1,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.6,2,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.6,3,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.6,4,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.7,0,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.7,1,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.7,2,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.7,3,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.7,4,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.8,0,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.8,1,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.8,2,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.8,3,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.8,4,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.9,0,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.9,1,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.9,2,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.9,3,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,0.9,4,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,1.0,0,1000,0.0,0.0259272355839443
GCAD,indirect,B,global,1.0,1,1000,0.0,0.0259655416880213
GCAD,indirect,B,global,1.0,2,1000,0.0,0.0260490189011835
GCAD,indirect,B,global,1.0,3,1000,0.0,0.0259666938820932
GCAD,indirect,B,global,1.0,4,1000,0.0,0.0259670570982986
GCAD+IDK,indirect,B,global,0.0,0,1000,0.7510315789473685,0.1373537414068367
GCAD+IDK,indirect,B,global,0.0,1,1000,0.7769263157894737,0.2222347734046793
GCAD+IDK,indirect,B,global,0.0,2,1000,0.8326105263157895,0.2953586074618698
GCAD+IDK,indirect,B,global,0.0,3,1000,0.8062842105263158,0.1788067977115773
GCAD+IDK,indirect,B,global,0.0,4,1000,0.6957263157894737,0.154342465970271
GCAD+IDK,indirect,B,global,0.1,0,1000,0.5748526315789473,0.0611896694699729
GCAD+IDK,indirect,B,global,0.1,1,1000,0.6192947368421052,0.0764468253857317
GCAD+IDK,indirect,B,global,0.1,2,1000,0.6799368421052632,0.1328075105591709
GCAD+IDK,indirect,B,global,0.1,3,1000,0.6562210526315789,0.0741640288561947
GCAD+IDK,indirect,B,global,0.1,4,1000,0.5334315789473684,0.0634063647261097
GCAD+IDK,indirect,B,global,0.2,0,1000,0.3117999999999999,0.0339018779865001
GCAD+IDK,indirect,B,global,0.2,1,1000,0.4469578947368421,0.0430522878654522
GCAD+IDK,indirect,B,global,0.2,2,1000,0.4449052631578947,0.0502415208548366
GCAD+IDK,indirect,B,global,0.2,3,1000,0.4003052631578947,0.0386517280943325
GCAD+IDK,indirect,B,global,0.2,4,1000,0.290578947368421,0.0333778083904288
GCAD+IDK,indirect,B,global,0.3,0,1000,0.1371894736842105,0.0278320044048374
GCAD+IDK,indirect,B,global,0.3,1,1000,0.206178947368421,0.0298444380957656
GCAD+IDK,indirect,B,global,0.3,2,1000,0.2338842105263158,0.0308432134426282
GCAD+IDK,indirect,B,global,0.3,3,1000,0.1737157894736841,0.0290833258261999
GCAD+IDK,indirect,B,global,0.3,4,1000,0.1404526315789473,0.027838453884279
GCAD+IDK,indirect,B,global,0.4,0,1000,0.0295894736842105,0.0261979513131432
GCAD+IDK,indirect,B,global,0.4,1,1000,0.0473894736842105,0.0263561898950085
GCAD+IDK,indirect,B,global,0.4,2,1000,0.0791578947368421,0.0267418716138338
GCAD+IDK,indirect,B,global,0.4,3,1000,0.0356315789473684,0.0263076695733837
GCAD+IDK,indirect,B,global,0.4,4,1000,0.0378947368421052,0.0262310040010703
GCAD+IDK,indirect,B,global,0.5,0,1000,0.0016631578947368,0.025934286356947
GCAD+IDK,indirect,B,global,0.5,1,1000,0.0030105263157894,0.0259478251904445
GCAD+IDK,indirect,B,global,0.5,2,1000,0.0095999999999999,0.0259693983296372
GCAD+IDK,indirect,B,global,0.5,3,1000,0.0024631578947368,0.0259812372980012
GCAD+IDK,indirect,B,global,0.5,4,1000,0.0053473684210526,0.025946385552204
GCAD+IDK,indirect,B,global,0.6,0,1000,2.105263157894832e-05,0.0259272577213066
GCAD+IDK,indirect,B,global,0.6,1,1000,0.0001052631578947,0.0259274782136363
GCAD+IDK,indirect,B,global,0.6,2,1000,0.001178947368421,0.025928918852638
GCAD+IDK,indirect,B,global,0.6,3,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.6,4,1000,6.315789473684496e-05,0.025927368036501
GCAD+IDK,indirect,B,global,0.7,0,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.7,1,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.7,2,1000,0.0,0.0259674998872627
GCAD+IDK,indirect,B,global,0.7,3,1000,0.0,0.0259470392153049
GCAD+IDK,indirect,B,global,0.7,4,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.8,0,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.8,1,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.8,2,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.8,3,1000,0.0,0.0259463692902842
GCAD+IDK,indirect,B,global,0.8,4,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.9,0,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.9,1,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.9,2,1000,0.0,0.0259475335148373
GCAD+IDK,indirect,B,global,0.9,3,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,B,global,0.9,4,1000,0.0,0.025947242955081
GCAD+IDK,indirect,B,global,1.0,0,1000,0.0,0.0259464463257823
GCAD+IDK,indirect,B,global,1.0,1,1000,0.0,0.0259886277981206
GCAD+IDK,indirect,B,global,1.0,2,1000,0.0,0.0259661650243275
GCAD+IDK,indirect,B,global,1.0,3,1000,0.0,0.0259467591674056
GCAD+IDK,indirect,B,global,1.0,4,1000,0.0,0.0260070542704675
IDK,none,B,global,0.0,0,1000,0.6614315789473684,0.1021784957945236
IDK,none,B,global,0.0,1,1000,0.6286947368421054,0.0809728742991058
IDK,none,B,global,0.0,2,1000,0.5851684210526316,0.0681512589341593
IDK,none,B,global,0.0,3,1000,0.6100947368421052,0.0697449611062673
IDK,none,B,global,0.0,4,1000,0.4140315789473685,0.0448838474340444
IDK,none,B,global,0.1,0,1000,0.4649894736842105,0.0473182503057824
IDK,none,B,global,0.1,1,1000,0.3827684210526315,0.0380219982277377
IDK,none,B,global,0.1,2,1000,0.3824105263157894,0.0379767894886964
IDK,none,B,global,0.1,3,1000,0.3733789473684211,0.037166681809972
IDK,none,B,global,0.1,4,1000,0.2572842105263158,0.0319116502411086
IDK,none,B,global,0.2,0,1000,0.2520842105263158,0.0311383659333108
IDK,none,B,global,0.2,1,1000,0.1646,0.028456446230945
IDK,none,B,global,0.2,2,1000,0.2019789473684211,0.0295312593098617
IDK,none,B,global,0.2,3,1000,0.1888842105263158,0.029125437997631
IDK,none,B,global,0.2,4,1000,0.1294842105263157,0.0275628285872441
IDK,none,B,global,0.3,0,1000,0.0817052631578947,0.0268829810873677
IDK,none,B,global,0.3,1,1000,0.0405052631578947,0.0262765586912441
IDK,none,B,global,0.3,2,1000,0.0651368421052631,0.0266027486588082
IDK,none,B,global,0.3,3,1000,0.0542526315789473,0.0264560638846514
IDK,none,B,global,0.3,4,1000,0.0420736842105263,0.0262042046302517
IDK,none,B,global,0.4,0,1000,0.0131368421052631,0.0260605780221319
IDK,none,B,global,0.4,1,1000,0.0045263157894736,0.0259476771705859
IDK,none,B,global,0.4,2,1000,0.0164,0.0260334802904152
IDK,none,B,global,0.4,3,1000,0.0100105263157894,0.0259993092825056
IDK,none,B,global,0.4,4,1000,0.0061473684210526,0.0259547124774348
IDK,none,B,global,0.5,0,1000,0.0003578947368421,0.025927834909109
IDK,none,B,global,0.5,1,1000,0.0001263157894736,0.0259273691108917
IDK,none,B,global,0.5,2,1000,0.0013263157894736,0.0259330104081325
IDK,none,B,global,0.5,3,1000,0.0009473684210526,0.025931970199261
IDK,none,B,global,0.5,4,1000,0.0002526315789473,0.0259278970253761
IDK,none,B,global,0.6,0,1000,0.0,0.0259474916202431
IDK,none,B,global,0.6,1,1000,0.0,0.0259272355839443
IDK,none,B,global,0.6,2,1000,2.105263157894832e-05,0.0259272577213066
IDK,none,B,global,0.6,3,1000,2.105263157894832e-05,0.0259272577213066
IDK,none,B,global,0.6,4,1000,0.0,0.0259272355839443
IDK,none,B,global,0.7,0,1000,0.0,0.0259272355839443
IDK,none,B,global,0.7,1,1000,0.0,0.0259467196459815
IDK,none,B,global,0.7,2,1000,0.0,0.0259272355839443
IDK,none,B,global,0.7,3,1000,0.0,0.0259272355839443
IDK,none,B,global,0.7,4,1000,0.0,0.0259468385718523
IDK,none,B,global,0.8,0,1000,0.0,0.0259272355839443
IDK,none,B,global,0.8,1,1000,0.0,0.0259469585898965
IDK,none,B,global,0.8,2,1000,0.0,0.0259478304504028
IDK,none,B,global,0.8,3,1000,0.0,0.0259272355839443
IDK,none,B,global,0.8,4,1000,0.0,0.0259272355839443
IDK,none,B,global,0.9,0,1000,0.0,0.0259272355839443
IDK,none,B,global,0.9,1,1000,0.0,0.0259272355839443
IDK,none,B,global,0.9,2,1000,0.0,0.0259675419119643
IDK,none,B,global,0.9,3,1000,0.0,0.0259272355839443
IDK,none,B,global,0.9,4,1000,0.0,0.0259481339496921
IDK,none,B,global,1.0,0,1000,0.0,0.05
IDK,none,B,global,1.0,1,1000,0.0,0.05
IDK,none,B,global,1.0,2,1000,0.0,0.05
IDK,none,B,global,1.0,3,1000,0.0,0.05
IDK,none,B,global,1.0,4,1000,0.0,0.05
LOF,none,B,global,0.0,0,1000,0.8981473684210527,0.3694394881934506
LOF,none,B,global,0.0,1,1000,0.8993473684210527,0.467622272759795
LOF,none,B,global,0.0,2,1000,0.937557894736842,0.5560670796806476
LOF,none,B,global,0.0,3,1000,0.9253473684210526,0.5837254629627346
LOF,none,B,global,0.0,4,1000,0.8318736842105263,0.3599650418121483
LOF,none,B,global,0.1,0,1000,0.7328736842105263,0.1199366657274917
LOF,none,B,global,0.1,1,1000,0.7418736842105264,0.1517404463224078
LOF,none,B,global,0.1,2,1000,0.804821052631579,0.2312379976553649
LOF,none,B,global,0.1,3,1000,0.7830526315789472,0.2378238067923478
LOF,none,B,global,0.1,4,1000,0.6208210526315789,0.1279195288782711
LOF,none,B,global,0.2,0,1000,0.3754421052631579,0.0398151995031542
LOF,none,B,global,0.2,1,1000,0.3811263157894736,0.0401513833720573
LOF,none,B,global,0.2,2,1000,0.4280631578947368,0.0508974448189126
LOF,none,B,global,0.2,3,1000,0.4176947368421052,0.0505609392147508
LOF,none,B,global,0.2,4,1000,0.3035368421052631,0.0386577866890436
LOF,none,B,global,0.3,0,1000,0.0533473684210526,0.0263176046541364
LOF,none,B,global,0.3,1,1000,0.0591578947368421,0.0263103438769627
LOF,none,B,global,0.3,2,1000,0.1042736842105263,0.027139250899321
LOF,none,B,global,0.3,3,1000,0.111178947368421,0.0271712657103842
LOF,none,B,global,0.3,4,1000,0.0940631578947368,0.0268393131705613
LOF,none,B,global,0.4,0,1000,0.001178947368421,0.0259321690765846
LOF,none,B,global,0.4,1,1000,0.0022105263157894,0.0259299629841841
LOF,none,B,global,0.4,2,1000,0.009178947368421,0.0259474537515147
LOF,none,B,global,0.4,3,1000,0.0077052631578947,0.0259455626949578
LOF,none,B,global,0.4,4,1000,0.0104631578947368,0.0259722351125003
LOF,none,B,global,0.5,0,1000,0.0002526315789473,0.0259277670701995
LOF,none,B,global,0.5,1,1000,0.0,0.0259272355839443
LOF,none,B,global,0.5,2,1000,0.0006315789473684,0.0259283715080041
LOF,none,B,global,0.5,3,1000,0.0001684210526315,0.0259275017000136
LOF,none,B,global,0.5,4,1000,0.001978947368421,0.0259339284401714
LOF,none,B,global,0.6,0,1000,6.315789473684274e-05,0.0259273021361412
LOF,none,B,global,0.6,1,1000,0.0,0.0259272355839443
LOF,none,B,global,0.6,2,1000,0.0002105263157894,0.025927656056514
LOF,none,B,global,0.6,3,1000,0.0001473684210526,0.0259274572383773
LOF,none,B,global,0.6,4,1000,0.0027368421052631,0.0259364975323841
LOF,none,B,global,0.7,0,1000,0.0,0.0259272355839443
LOF,none,B,global,0.7,1,1000,0.0,0.0259272355839443
LOF,none,B,global,0.7,2,1000,0.0002315789473684,0.025927546821937
LOF,none,B,global,0.7,3,1000,0.0002105263157894,0.0259278302859717
LOF,none,B,global,0.7,4,1000,0.0015368421052631,0.0259322017333125
LOF,none,B,global,0.8,0,1000,0.0,0.0259272355839443
LOF,none,B,global,0.8,1,1000,0.0,0.0259272355839443
LOF,none,B,global,0.8,2,1000,2.105263157894832e-05,0.0259272577213066
LOF,none,B,global,0.8,3,1000,4.210526315789664e-05,0.0259273019030172
LOF,none,B,global,0.8,4,1000,0.0,0.0259272355839443
LOF,none,B,global,0.9,0,1000,0.0,0.0259272355839443
LOF,none,B,global,0.9,1,1000,0.0,0.0259272355839443
LOF,none,B,global,0.9,2,1000,0.0,0.0259272355839443
LOF,none,B,global,0.9,3,1000,0.0,0.0259272355839443
LOF,none,B,global,0.9,4,1000,0.0,0.0259272355839443
LOF,none,B,global,1.0,0,1000,0.0,0.05
LOF,none,B,global,1.0,1,1000,0.0,0.05
LOF,none,B,global,1.0,2,1000,0.0,0.05
LOF,none,B,global,1.0,3,1000,0.0,0.05
LOF,none,B,global,1.0,4,1000,0.0,0.05
ONE,indirect,B,global,0.0,0,1000,0.541936842105263,0.0948974883016573
ONE,indirect,B,global,0.0,1,1000,0.5283157894736842,0.0537788107063885
ONE,indirect,B,global,0.0,2,1000,0.4547157894736842,0.0442548706718261
ONE,indirect,B,global,0.0,3,1000,0.4349473684210526,0.0431690586317958
ONE,indirect,B,global,0.0,4,1000,0.5052842105263158,0.0552127804407341
ONE,indirect,B,global,0.1,0,1000,0.4708210526315789,0.0579164789741943
ONE,indirect,B,global,0.1,1,1000,0.5075368421052632,0.0565911966400309
ONE,indirect,B,global,0.1,2,1000,0.4763578947368421,0.0545529782965025
ONE,indirect,B,global,0.1,3,1000,0.5100421052631579,0.052130549647202
